# Time, total energy, potential energy, kinetic energy, temperature, pressure & MSD/6
1e-14 -0.0752309408114764 -43.8568313016951 6.24136089595684 96.5706576252775 36646176.9671709 1.01269593516888e-24
2e-14 -0.0752306673983048 -43.7134846433545 6.09815094420207 94.3548140857055 35805297.5992566 5.03258718078293e-24
3e-14 -0.075230179347084 -43.4775726557301 5.86248298218809 90.7083961886661 34421536.8131167 1.39615357343502e-23
4e-14 -0.0752293468054292 -43.1546192761872 5.53994587347263 85.7178787011442 32527710.5114478 2.95480220441012e-23
5e-14 -0.0752280092796178 -42.7534068661291 5.1394022263202 79.5203900351396 30175856.8939598 5.33286009111263e-23
6e-14 -0.0752260124805637 -42.2870390873465 4.67403284706463 72.3198727533253 27443369.1168605 8.65734965418017e-23
7e-14 -0.0752232700987106 -41.773896730942 4.16226168158672 64.4013949040677 24438426.2219065 1.30239385036857e-22
8e-14 -0.0752198438638508 -41.2380284220427 3.62810649011732 56.1365759048056 21302052.1749745 1.84933538157393e-22
9e-14 -0.0752160134905978 -40.7084042477609 3.10039750246205 47.9714970346426 18203528.0832007 2.50894234250507e-22
1e-13 -0.0752122802592161 -40.2165703244853 2.61043019487723 40.3903835728327 15326610.1202125 3.27992110800588e-22
1.1e-13 -0.0752092612575657 -39.7927337799449 2.18810315116202 33.8558471112514 12846852.3902356 4.15755416236579e-22
1.2e-13 -0.075207488517081 -39.4610951712201 1.85735091267961 28.7382194473921 10904790.2081915 5.13418838542232e-22
1.3e-13 -0.0752072119216473 -39.2358839916973 1.63227803087367 25.2557359679162 9583240.5959549 6.19991458531519e-22
1.4e-13 -0.0752083264910211 -39.1194922371897 1.51532899167914 23.4462194518987 8896556.714288 7.34335788419828e-22
1.5e-13 -0.075210446354288 -39.1032521295087 1.49802895236472 23.1785412641787 8794977.21607452 8.55248176927732e-22
1.6e-13 -0.0752130746649936 -39.1703198444242 1.56378251192739 24.1959258689181 9181059.65861695 9.81531617637446e-22
1.7e-13 -0.075215759977149 -39.2994617197567 1.69158173118214 26.1733238840567 9931452.71146432 1.11205462960692e-21
1.8e-13 -0.0752181842387478 -39.4685842914903 1.85949217211643 28.7713504961179 10917364.9665096 1.24579321290273e-21
1.9e-13 -0.0752201764114843 -39.6573186252284 2.04723041948621 31.676166659154 12019699.2455463 1.38185583204123e-21
2e-13 -0.0752216849414071 -39.8485069933397 2.23766452263618 34.622694969572 13137862.6704188 1.5194933696017e-21
2.1e-13 -0.0752227255014031 -40.0287801260291 2.41741737532749 37.4039555766399 14193309.498999 1.65809696626481e-21
2.2e-13 -0.075223347663211 -40.1885535950104 2.57687976340486 39.8712680650277 15129617.7383223 1.79718687378987e-21
2.3e-13 -0.0752236131077864 -40.3217264142202 2.709919860327 41.9297565684924 15910783.4063349 1.93639522444059e-21
2.4e-13 -0.0752235780475907 -40.4252719690416 2.81348294524626 43.5321563308318 16518870.2186566 2.07544523132598e-21
2.5e-13 -0.075223292729494 -40.4988141865714 2.88716782182443 44.6722597644917 16951522.4703185 2.21412893745928e-21
2.6e-13 -0.075222809682342 -40.5442117156168 2.9328068744458 45.3784187895043 17219499.2738021 2.35228528308307e-21
2.7e-13 -0.0752221856876635 -40.5651216636932 2.95402881986151 45.7067794241553 17344107.1895581 2.48977995423213e-21
2.8e-13 -0.0752214765893024 -40.5665256024064 2.95578730775519 45.733987966515 17354432.3323376 2.62648816954385e-21
2.9e-13 -0.0752207354618274 -40.5542457573615 2.94387802644782 45.5497193195212 17284504.9822451 2.76228122917301e-21
3e-13 -0.0752200076241669 -40.5344809807332 2.92447716864978 45.2495358135066 17170589.6142672 2.89701730435143e-21
3.1e-13 -0.0752193271086701 -40.5133993668415 2.90373581250646 44.9286111888629 17048803.2434163 3.03053662658242e-21
3.2e-13 -0.0752187263262541 -40.4968086279679 2.88744546484082 44.6765556494959 16953151.609059 3.16266098025519e-21
3.3e-13 -0.0752182420336777 -40.4898461262435 2.88072510940465 44.5725736566635 16913691.6296626 3.29319721778257e-21
3.4e-13 -0.0752179211823159 -40.4966380054353 2.88767741427734 44.6801445317916 16954512.771306 3.42194434536957e-21
3.5e-13 -0.0752178053045914 -40.5199271879013 2.91102453560562 45.0413873597443 17091598.6118579 3.54870350362372e-21
3.6e-13 -0.0752179206263465 -40.5607456219369 2.95178530876364 45.6720662669254 17330931.4179267 3.67328987935335e-21
3.7e-13 -0.0752182496808504 -40.6182425762471 3.00911773582195 46.559153278327 17667567.2843798 3.79554529891638e-21
3.8e-13 -0.0752187458492105 -40.6897929415417 3.08042001693643 47.6623915451397 18086229.354945 3.91535009376567e-21
3.9e-13 -0.0752193357124713 -40.7713756796628 3.16170782342712 48.9201327750705 18563523.0383536 4.03263289931834e-21
4e-13 -0.0752199395950943 -40.8581540173419 3.24818421979477 50.2581554604271 19071282.3929736 4.14737736202009e-21
4.1e-13 -0.0752204896911498 -40.9451075398259 3.334862694251 51.5993048378996 19580228.3467453 4.25962521248841e-21
4.2e-13 -0.0752209447371411 -41.0275747082606 3.41710233969005 52.8717735791421 20063111.0947083 4.3694756841699e-21
4.3e-13 -0.0752212943166351 -41.1016009430058 3.49095378468821 54.0144542747369 20496741.2860903 4.47708168542579e-21
4.39999999999999e-13 -0.0752215532890489 -41.1640597171349 3.55328307261042 54.9788561775113 20862717.4004439 4.58264337661525e-21
4.49999999999999e-13 -0.0752217381390334 -41.2126008885053 3.60173181898859 55.7284887299072 21147191.8070835 4.68639984240615e-21
