# Time, total energy, potential energy, kinetic energy, temperature, pressure & MSD/6
1e-15 -0.0752303100424332 -43.9040595072799 6.28890448606329 97.30628497306 36925336.5141529 1.01269968334878e-26
2e-15 -0.0752303099411199 -43.9026876524404 6.28753268188044 97.2850594688343 36917281.7462869 5.06321246565009e-26
3e-15 -0.0752303098291992 -43.9003484924947 6.2851935778951 97.2488672322557 36903547.3287317 1.41757553200899e-25
4e-15 -0.0752303097065768 -43.8970429333672 6.28188808007877 97.1977222811428 36884138.5810401 3.03730257937927e-25
5e-15 -0.0752303095731018 -43.8927720413405 6.27761725478954 97.1316411149263 36859061.7645018 5.56755795132475e-25
6e-15 -0.0752303094285646 -43.8875370440163 6.27238232973395 97.0506427295317 36828324.0877905 9.21012082102443e-25
7e-15 -0.0752303092726957 -43.8813393317024 6.26618469535453 96.9547486388488 36791933.7151117 1.41664318300834e-24
8e-15 -0.0752303091051484 -43.8741804592139 6.25902590663971 96.8439829027353 36749899.7768291 2.06375310051302e-24
9e-15 -0.0752303089255609 -43.8660621481056 6.25090768532513 96.7183721610772 36702232.3823907 2.88239957366974e-24
1e-14 -0.075230308733467 -43.856986289253 6.24183192251954 96.5779456744188 36648942.6357466 3.89258788241895e-24
1.1e-14 -0.0752303085283798 -43.8469549459545 6.23180068176458 96.422735371305 36590042.6533151 5.11426465910007e-24
1.2e-14 -0.0752303083097299 -43.8359703573364 6.2208162024714 96.2527759014559 36525545.5841613 6.56731170741414e-24
1.3e-14 -0.0752303080769014 -43.8240349422316 6.20888090378089 96.0681046954945 36455465.632663 8.27153982930686e-24
1.4e-14 -0.0752303078292399 -43.8111513034523 6.19599738883233 95.8687620309942 36379818.0835747 1.02466826602784e-23
1.5e-14 -0.0752303075659795 -43.7973222323854 6.1821684493957 95.6547911041536 36298619.3292268 1.25123905136674e-23
1.6e-14 -0.075230307286383 -43.7825507141166 6.16739707092504 95.4262381079844 36211886.8991971 1.5088224234501e-23
1.7e-14 -0.0752303069895386 -43.7668399327448 6.15168643797556 95.1831523161304 36119639.4921184 1.79936490635513e-23
1.8e-14 -0.075230306674616 -43.7501932772514 6.13503993994338 94.9255861716751 36021897.0093798 2.12480285122896e-23
1.9e-14 -0.0752303063406138 -43.7326143476658 6.11746117735892 94.6535953845185 35918680.5920795 2.4870618249486e-23
2e-14 -0.0752303059865664 -43.7141069616138 6.09895396833056 94.3672390310772 35810012.6588599 2.88805600002616e-23
2.1e-14 -0.075230305611366 -43.6946751611397 6.07952235545668 94.0665796612328 35695916.9464919 3.32968754584604e-23
2.2e-14 -0.075230305213989 -43.6743232201634 6.0591706131689 93.7516834119508 35576418.5529923 3.81384602132788e-23
2.3e-14 -0.0752303047934493 -43.6530556519342 6.03790325520954 93.4226201229784 35451543.9815292 4.34240776911554e-23
2.4e-14 -0.0752303043483232 -43.6308772168348 6.01572504267315 93.0794634612671 35321321.1876379 4.91723531140019e-23
2.5e-14 -0.0752303038773474 -43.6077929308042 5.99264099213057 92.7222910466746 35185779.6269233 5.54017674749274e-23
2.6e-14 -0.0752303033793252 -43.5838080738052 5.96865638414256 92.3511845836936 35044950.3050488 6.21306515326932e-23
2.7e-14 -0.0752303028529986 -43.5589281988007 5.9437767723014 91.9662300013494 34898865.830825 6.93771798262144e-23
2.8e-14 -0.0752303022970185 -43.5331591411871 5.91800799267784 91.5675175993699 34747560.4716793 7.71593647105146e-23
2.9e-14 -0.0752303017097414 -43.5065070276325 5.89135617276182 91.1551421865223 34591070.206152 8.5495050415629e-23
3e-14 -0.0752303010903582 -43.4789782864512 5.86382774127209 90.729203232395 34429432.7814958 9.44019071300444e-23
3.1e-14 -0.075230300436427 -43.4505796564622 5.8354294382487 90.2898050235544 34262687.772934 1.03897425110359e-22
3.2e-14 -0.0752302997470278 -43.4213181983251 5.80616832481115 89.8370568145312 34090876.6409583 1.13998908818946e-22
3.3e-14 -0.0752302990202962 -43.391201303823 5.77605179367491 89.3710729905381 33914042.7930772 1.24723471091505e-22
3.4e-14 -0.0752302982546429 -43.3602367072435 5.74508757992208 88.8919732341216 33732231.6470574 1.36088027336483e-22
3.5e-14 -0.0752302974489302 -43.3284324960244 5.71328377155932 88.3998826885213 33545490.6929167 1.48109289768478e-22
3.6e-14 -0.0752302966011693 -43.2957971205884 5.68064882000371 87.8949321199143 33353869.554493 1.60803761677809e-22
3.7e-14 -0.0752302957098785 -43.2623394067608 5.64719155182157 87.377258099047 33157420.0583703 1.74187731738588e-22
3.8e-14 -0.0752302947729303 -43.2280685661475 5.61292117968237 86.8470031707205 32956196.2981965 1.88277268357711e-22
3.9e-14 -0.0752302937894349 -43.192994208027 5.57784731330958 86.3043160232306 32750254.6989823 2.03088214067324e-22
4e-14 -0.0752302927573558 -43.1571263491852 5.54197997050731 85.7493516589795 32539654.0818466 2.18636179963427e-22
4.1e-14 -0.075230291675083 -43.1204754254868 5.50532958794526 85.1822715613475 32324455.7273408 2.34936540193404e-22
4.2e-14 -0.0752302905415625 -43.0830523038551 5.46790703307385 84.6032438790529 32104723.4454113 2.52004426495365e-22
4.3e-14 -0.0752302893545345 -43.0448682935959 5.42972361632866 84.0124436149869 31880523.6470587 2.69854722792344e-22
4.4e-14 -0.0752302881107427 -43.0059351563473 5.39079110097592 83.41005277855 31651925.4021471 2.88502059844498e-22
4.5e-14 -0.0752302868110675 -42.9662651173855 5.35112171185177 82.796260520872 31419000.4907189 3.07960809962567e-22
4.6e-14 -0.0752302854525852 -42.925870872565 5.31072814627241 82.1712633036216 31181823.4670542 3.28245081786e-22
