    2.000000   -1.745571    0.720352    0.911273    0.388477    0.911273
    2.001563   -1.744438    0.716786    0.910744    0.397108    0.910744
    2.003125   -1.743231    0.728890    0.910320    0.391047    0.910320
    2.004688   -1.742525    0.738385    0.909936    0.404112    0.909936
    2.006250   -1.740634    0.753929    0.908994    0.423165    0.908994
    2.007813   -1.740082    0.735636    0.908830    0.405492    0.908830
    2.009375   -1.738666    0.750743    0.908075    0.428134    0.908075
    2.010938   -1.737801    0.751915    0.907939    0.410365    0.907939
    2.012500   -1.736340    0.739917    0.907083    0.417619    0.907083
    2.014063   -1.735106    0.737558    0.906608    0.417432    0.906608
    2.015625   -1.733744    0.759798    0.905729    0.444760    0.905729
    2.017188   -1.732207    0.757311    0.905038    0.436935    0.905038
    2.018750   -1.731868    0.758070    0.905059    0.439742    0.905059
    2.020313   -1.730010    0.760394    0.904059    0.448683    0.904059
    2.021875   -1.729354    0.765156    0.903857    0.444697    0.903857
    2.023438   -1.727970    0.757445    0.903215    0.447360    0.903215
    2.025000   -1.727039    0.773412    0.902609    0.472622    0.902609
    2.026563   -1.725713    0.779253    0.901952    0.487489    0.901952
    2.028125   -1.724837    0.784566    0.901722    0.479748    0.901722
    2.029688   -1.722981    0.787397    0.900739    0.480892    0.900739
    2.031250   -1.722020    0.778912    0.900358    0.472977    0.900358
    2.032813   -1.720595    0.803387    0.899494    0.525853    0.899494
    2.034375   -1.719919    0.793933    0.899370    0.499171    0.899370
    2.035938   -1.718439    0.792663    0.898721    0.488676    0.898721
    2.037500   -1.716626    0.816799    0.897505    0.538055    0.897505
    2.039063   -1.715531    0.811727    0.896998    0.541952    0.896998
    2.040625   -1.714211    0.811327    0.896074    0.571379    0.896074
    2.042188   -1.713424    0.798702    0.896224    0.523677    0.896224
    2.043750   -1.711887    0.815923    0.895381    0.545763    0.895381
    2.045313   -1.711023    0.828146    0.894935    0.560060    0.894935
    2.046875   -1.708892    0.830858    0.893697    0.566253    0.893697
    2.048438   -1.708358    0.826514    0.893535    0.581776    0.893535
    2.050000   -1.706605    0.827927    0.892482    0.591576    0.892482
    2.051563   -1.705529    0.837458    0.892228    0.584216    0.892228
    2.053125   -1.704108    0.838144    0.891404    0.603178    0.891404
    2.054688   -1.702337    0.854201    0.890259    0.625016    0.890259
    2.056250   -1.701421    0.846264    0.889787    0.648202    0.889787
    2.057813   -1.700532    0.836280    0.889809    0.594892    0.889809
    2.059375   -1.698672    0.851450    0.888693    0.638402    0.888693
    2.060938   -1.697769    0.854194    0.888001    0.660882    0.888001
    2.062500   -1.696065    0.857339    0.887331    0.643126    0.887331
    2.064063   -1.694856    0.857023    0.886691    0.666803    0.886691
    2.065625   -1.693074    0.872938    0.885314    0.693907    0.885314
    2.067188   -1.691738    0.881799    0.884762    0.690308    0.884762
    2.068750   -1.690694    0.873016    0.884493    0.671177    0.884493
    2.070313   -1.688879    0.888265    0.883099    0.775290    0.883099
    2.071875   -1.688331    0.876702    0.883364    0.689638    0.883364
    2.073438   -1.686476    0.894395    0.882060    0.751550    0.882060
    2.075000   -1.684945    0.881717    0.881198    0.746022    0.881198
    2.076563   -1.683771    0.911579    0.880804    0.759555    0.880804
    2.078125   -1.681877    0.898407    0.879573    0.789513    0.879573
    2.079688   -1.681272    0.893904    0.879659    0.738458    0.879659
    2.081250   -1.678888    0.907027    0.877579    0.864853    0.877579
    2.082813   -1.678137    0.911004    0.877719    0.815324    0.877719
    2.084375   -1.676363    0.919321    0.876369    0.815974    0.876369
    2.085938   -1.675460    0.938511    0.876273    0.823219    0.876273
    2.087500   -1.674139    0.906433    0.875589    0.797779    0.875589
    2.089063   -1.672245    0.930404    0.874536    0.819674    0.874536
    2.090625   -1.671197    0.907881    0.873992    0.839660    0.873992
    2.092188   -1.669916    0.938306    0.873366    0.828417    0.873366
    2.093750   -1.668165    0.951414    0.872196    0.922632    0.872196
    2.095313   -1.666009    0.970399    0.870679    0.979684    0.870679
    2.096875   -1.664632    0.931036    0.870160    0.932422    0.870160
    2.098438   -1.663640    0.947031    0.869755    0.918898    0.869755
    2.100000   -1.662321    0.952158    0.869253    0.895600    0.869253
    2.101563   -1.660827    0.951072    0.868219    0.933824    0.868219
    2.103125   -1.658889    0.978341    0.866764    1.007344    0.866764
    2.104688   -1.657670    0.994530    0.866063    1.054528    0.866063
    2.106250   -1.655566    0.995137    0.865071    0.999235    0.865071
    2.107813   -1.654951    0.974297    0.864877    0.974925    0.864877
    2.109375   -1.653157    0.987407    0.863702    1.038115    0.863702
    2.110938   -1.651433    0.996082    0.862476    1.105661    0.862476
    2.112500   -1.650318    0.978842    0.862162    1.043779    0.862162
    2.114063   -1.648081    1.005949    0.860381    1.163800    0.860381
    2.115625   -1.645907    1.011174    0.858980    1.103264    0.858980
    2.117188   -1.644042    1.024941    0.857837    1.161086    0.857837
    2.118750   -1.644139    1.022777    0.858702    1.138745    0.858702
    2.120313   -1.641580    1.006503    0.856822    1.105189    0.856822
    2.121875   -1.641015    1.036986    0.856377    1.253713    0.856377
    2.123438   -1.638868    1.044689    0.855251    1.198703    0.855251
    2.125000   -1.637208    1.052958    0.853615    1.286742    0.853615
    2.126563   -1.635003    1.067112    0.852046    1.372757    0.852046
    2.128125   -1.634234    1.063053    0.852253    1.248185    0.852253
    2.129688   -1.632012    1.068887    0.850573    1.402911    0.850573
    2.131250   -1.630191    1.065155    0.849297    1.376277    0.849297
    2.132813   -1.628899    1.087325    0.848367    1.455678    0.848367
    2.134375   -1.627732    1.098745    0.847863    1.557768    0.847863
    2.135938   -1.625433    1.080912    0.846456    1.412415    0.846456
    2.137500   -1.623670    1.105364    0.845070    1.587120    0.845070
    2.139063   -1.622050    1.097305    0.843842    1.644744    0.843842
    2.140625   -1.620270    1.123478    0.842506    1.669575    0.842506
    2.142188   -1.618946    1.113930    0.842126    1.693119    0.842126
    2.143750   -1.616301    1.138967    0.840138    1.685448    0.840138
    2.145313   -1.614913    1.131736    0.839108    1.702038    0.839108
    2.146875   -1.613485    1.132810    0.838997    1.596144    0.838997
    2.148438   -1.611738    1.128218    0.837073    1.710826    0.837073
    2.150000   -1.609399    1.156226    0.834432    2.001850    0.834432
    2.151563   -1.608446    1.125389    0.835267    1.779324    0.835267
    2.153125   -1.605827    1.135279    0.833158    1.747193    0.833158
    2.154688   -1.604699    1.133936    0.832879    1.705005    0.832879
    2.156250   -1.603425    1.144988    0.832267    1.795796    0.832267
    2.157813   -1.600639    1.172549    0.829296    2.056295    0.829296
    2.159375   -1.598607    1.164711    0.827748    2.050453    0.827748
    2.160938   -1.597877    1.205358    0.827957    1.993557    0.827957
    2.162500   -1.594147    1.216287    0.823998    2.441947    0.823998
    2.164063   -1.593284    1.187624    0.824287    2.145139    0.824287
    2.165625   -1.591951    1.214619    0.823034    2.391485    0.823034
    2.167188   -1.588745    1.239672    0.820200    2.524915    0.820200
    2.168750   -1.587179    1.198480    0.818837    2.316535    0.818837
    2.170313   -1.584586    1.286086    0.815272    3.426505    0.815272
    2.171875   -1.584784    1.201686    0.818669    2.276888    0.818669
    2.173438   -1.582649    1.233113    0.816576    2.436642    0.816576
    2.175000   -1.578775    1.269823    0.812319    2.794483    0.812319
    2.176563   -1.577680    1.250982    0.812002    2.615531    0.812002
    2.178125   -1.574754    1.299309    0.809675    2.889496    0.809675
    2.179688   -1.574644    1.271911    0.810661    2.693063    0.810661
    2.181250   -1.571443    1.302088    0.806913    3.029398    0.806913
    2.182813   -1.570601    1.300839    0.806641    3.014439    0.806641
    2.184375   -1.567274    1.304549    0.802629    3.480208    0.802629
    2.185938   -1.566498    1.336657    0.803283    3.281542    0.803283
    2.187500   -1.562381    1.354750    0.797952    3.743224    0.797952
    2.189063   -1.561730    1.350467    0.798836    3.638142    0.798836
    2.190625   -1.558366    1.393447    0.794304    4.435502    0.794304
    2.192188   -1.557615    1.393641    0.793800    4.718261    0.793800
    2.193750   -1.555112    1.386044    0.792582    4.055038    0.792582
    2.195313   -1.552220    1.394162    0.789596    4.412243    0.789596
    2.196875   -1.550251    1.357550    0.788416    4.141162    0.788416
    2.198438   -1.548597    1.397648    0.787093    4.635822    0.787093
    2.200000   -1.546695    1.385384    0.784254    5.537348    0.784254
    2.201563   -1.543463    1.432565    0.779582    5.820629    0.779582
    2.203125   -1.542399    1.412712    0.781022    5.197412    0.781022
